"Intent","Strategy","Method","Time Created","Sources","Labels","Destinations","Sensors","Priority"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:26PM UTC","221.194.44.195;221.194.47.249"," ","192.168.55.78","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:26PM UTC","121.18.238.109;221.194.47.229;221.194.47.208"," ","192.168.58.47","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:26PM UTC","121.18.238.109;221.194.47.229;221.194.47.208"," ","192.168.215.42","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:26PM UTC","121.18.238.109"," ","192.168.238.52","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:26PM UTC","221.194.44.195"," ","192.168.38.11","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:26PM UTC","221.194.44.195"," ","192.168.96.174","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:26PM UTC","221.194.44.231"," ","192.168.249.236","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:26PM UTC","221.194.44.231;221.194.47.208"," ","192.168.61.70","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:26PM UTC","121.18.238.109;221.194.47.208"," ","192.168.244.40","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:26PM UTC","121.18.238.109;221.194.47.208"," ","192.168.27.64","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:26PM UTC","221.194.44.224"," ","192.168.238.251","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:26PM UTC","221.194.47.224"," ","192.168.247.156","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:26PM UTC","221.194.47.249"," ","192.168.251.243","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:26PM UTC","221.194.47.229"," ","192.168.36.245","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:26PM UTC","221.194.47.208"," ","192.168.48.227","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:26PM UTC","221.194.47.249"," ","192.168.223.95","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:26PM UTC","121.18.238.109;221.194.47.249"," ","192.168.96.212","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","121.18.238.109;221.194.44.231"," ","192.168.230.121","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","221.194.44.231"," ","192.168.44.29","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","121.18.238.104"," ","192.168.116.144","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","221.194.44.195"," ","192.168.163.32","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","221.194.44.195;221.194.47.249"," ","192.168.247.111","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","221.194.47.249"," ","192.168.72.150","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","221.194.47.229;121.18.238.98"," ","192.168.85.108","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","221.194.44.195;121.18.238.98"," ","192.168.194.183","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","221.194.44.195"," ","192.168.146.50","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","221.194.47.229;121.18.238.98"," ","192.168.142.108","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","221.194.44.224;221.194.47.229;121.18.238.98"," ","192.168.90.32","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","221.194.44.224;221.194.44.195;121.18.238.98"," ","192.168.105.27","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","221.194.44.224;221.194.44.195"," ","192.168.84.14","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","221.194.44.224;221.194.44.195"," ","192.168.139.112","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","221.194.44.195"," ","192.168.177.23","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","221.194.44.231;221.194.44.219;121.18.238.114"," ","192.168.41.39","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","221.194.44.231;121.18.238.114;121.18.238.104"," ","192.168.225.245","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","221.194.44.231;221.194.44.219;121.18.238.104"," ","192.168.211.111","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","221.194.47.224;121.18.238.104"," ","192.168.143.59","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","221.194.47.224;121.18.238.98"," ","192.168.186.191","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","221.194.47.224;121.18.238.98"," ","192.168.117.113","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","221.194.47.229;121.18.238.114;221.194.47.208"," ","192.168.201.134","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","221.194.47.229;121.18.238.114;221.194.47.208"," ","192.168.238.127","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","121.18.238.109;121.18.238.114"," ","192.168.24.202","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","121.18.238.109"," ","192.168.31.36","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","221.194.44.231"," ","192.168.3.119","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","221.194.47.249"," ","192.168.242.230","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","121.18.238.98"," ","192.168.28.40","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","121.18.238.98"," ","192.168.211.122","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","121.18.238.114"," ","192.168.152.172","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:25PM UTC","221.194.44.224;221.194.47.208"," ","192.168.238.24","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:24PM UTC","221.194.47.208"," ","192.168.23.23","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:24PM UTC","121.18.238.104"," ","192.168.232.182","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:24PM UTC","221.194.47.229"," ","192.168.131.133","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:24PM UTC","221.194.47.229"," ","192.168.151.13","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:24PM UTC","221.194.44.224"," ","192.168.143.234","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:24PM UTC","221.194.47.208"," ","192.168.144.113","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:24PM UTC","121.18.238.98"," ","192.168.64.135","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:24PM UTC","221.194.44.195;221.194.47.229"," ","192.168.125.66","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:24PM UTC","221.194.44.195;221.194.47.224"," ","192.168.181.86","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:24PM UTC","221.194.47.224"," ","192.168.11.138","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:24PM UTC","221.194.44.231"," ","192.168.133.166","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:24PM UTC","221.194.44.224"," ","192.168.199.179","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:24PM UTC","221.194.44.195"," ","192.168.17.83","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:24PM UTC","121.18.238.98"," ","192.168.178.127","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:24PM UTC","121.18.238.114"," ","192.168.214.21","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:24PM UTC","221.194.47.224;121.18.238.98"," ","192.168.10.67","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:24PM UTC","121.18.238.98"," ","192.168.247.80","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:24PM UTC","221.194.44.219"," ","192.168.26.94","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:24PM UTC","121.18.238.114"," ","192.168.120.80","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:24PM UTC","221.194.47.249;121.18.238.104"," ","192.168.201.45","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:24PM UTC","221.194.47.249;221.194.44.219;121.18.238.104"," ","192.168.193.160","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:24PM UTC","221.194.47.249;221.194.44.219;121.18.238.104"," ","192.168.30.240","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","221.194.44.231"," ","192.168.180.180","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","121.18.238.98"," ","192.168.164.158","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","121.18.238.98"," ","192.168.47.49","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","221.194.47.249;121.18.238.98;121.18.238.104"," ","192.168.112.251","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","221.194.44.231;221.194.44.195;221.194.47.249"," ","192.168.104.143","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","121.18.238.98;121.18.238.114;121.18.238.104"," ","192.168.126.194","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","221.194.44.231;121.18.238.98;121.18.238.104"," ","192.168.33.213","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","221.194.44.224;221.194.44.231;121.18.238.104"," ","192.168.87.42","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","221.194.44.224;221.194.44.231;121.18.238.104"," ","192.168.12.180","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","221.194.44.224;121.18.238.114;121.18.238.104"," ","192.168.211.54","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","221.194.44.224"," ","192.168.151.74","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","221.194.44.224;221.194.47.224"," ","192.168.111.82","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","121.18.238.109;221.194.44.231;221.194.47.249"," ","192.168.171.78","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","121.18.238.109;221.194.44.231;221.194.47.249"," ","192.168.43.199","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","121.18.238.109;221.194.44.231;221.194.47.249"," ","192.168.22.244","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","221.194.44.231"," ","192.168.81.177","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","221.194.47.224;121.18.238.98;221.194.44.219"," ","192.168.15.211","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","221.194.47.224;121.18.238.98;221.194.44.219"," ","192.168.148.116","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","123.183.209.136"," ","192.168.66.113","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","121.18.238.98;221.194.47.229;221.194.44.219"," ","192.168.28.26","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","123.183.209.136"," ","192.168.14.85","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","221.194.47.249;121.18.238.98;221.194.47.229"," ","192.168.199.111","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","221.194.47.249;221.194.47.229;121.18.238.98"," ","192.168.70.135","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","221.194.44.231"," ","192.168.169.157","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","221.194.44.224;221.194.47.224"," ","192.168.250.38","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","121.18.238.109;221.194.44.224;221.194.47.224"," ","192.168.35.148","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","221.194.47.224;123.183.209.136"," ","192.168.51.47","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","121.18.238.109;221.194.44.224;121.18.238.98"," ","192.168.17.215","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","121.18.238.109;121.18.238.98"," ","192.168.148.101","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","221.194.47.249;221.194.47.229;121.18.238.98"," ","192.168.180.240","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","221.194.44.231;221.194.44.195;221.194.47.208"," ","192.168.90.20","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","221.194.44.231;221.194.44.195"," ","192.168.198.67","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","221.194.44.231;221.194.47.224;221.194.47.208"," ","192.168.113.113","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","221.194.44.231;221.194.44.195;221.194.47.208"," ","192.168.71.95","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","121.18.238.109;123.183.209.136"," ","192.168.187.40","cd2818d3-4a04-49f2-a121-69149747fe2a;b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
"Delivery & Attack","Brute Force Authentication","SSH","Thu, Sep 28 2017 04:23PM UTC","221.194.44.231;221.194.47.224;121.18.238.98"," ","192.168.115.104","b505ca76-08cf-46b9-8108-c26b94b3fa80","medium"
